"","PC1","PC2","PC3","PC4","PC5"
"parent and child",-4.92529094873705,-1.13359717641537,0.217619845215931,-0.433843339140692,-0.484266340839487
"parent and teenager",-4.12733855763304,0.0841009652216498,-0.275349251307636,0.850137754550681,0.127219447650222
"wife and husband",-5.75306797659652,-0.0929988536653262,0.306836123550053,0.620921258520787,-2.32034663099522
"fiance and fiancee",-5.88272140010243,0.109132635153556,0.566266655914173,0.556392661490772,-2.22813863140943
"siblings",-5.02183540555784,0.24821472015617,0.79653240385106,-0.419853459771539,-1.24182248000412
"divorced spouses",1.49320522334185,5.39076627454812,0.520821772467993,2.30168772031343,0.824045970227073
"a person and their in laws",-3.40698047296804,1.43454634593192,0.262291409835268,-0.485370932893895,-0.874155280790649
"employer and employee",2.80098973915437,-1.75415695820568,0.732113468506076,0.604082483279889,-0.936579343281703
"interviewer and job applicant",3.877524609387,-2.13920720382802,0.97699211085049,0.199487478789362,-1.33446728738838
"guard and prisoner",3.29038137483125,3.57174857236669,-3.64579483352555,-0.576747291433061,-1.06148204220073
"nurse and patient",2.00213601563507,-1.24496249160281,0.68696785560841,-0.993245094910724,-0.289521985721444
"therapist and patient",1.40255204427202,-2.22639295584357,1.95306285421736,0.468426349078505,-1.38226353167732
"salesperson and customer",3.10513815155647,-1.29055183391862,-1.03322531726751,2.28682059182974,0.866987126173687
"business partners",0.333575704146707,-2.08221815683589,1.81430568424972,1.24277990949755,-2.11306087866999
"opposing negotiators",4.16982865457717,0.580813817249226,-0.581625587224318,1.97474862336574,-1.47869150820137
"political opponents",3.81146489570686,1.85546678357575,-1.52665203140998,0.77442361386664,-0.0548722483575197
"business rivals",2.78359251718658,1.13514052610962,-1.05509513710855,0.855919442294164,-0.627484062525848
"enemies",0.398280978805275,4.95418648326825,-0.546239516565153,-0.290805938929583,0.131836134647223
"teacher and student",1.47557072951702,-1.05882610346662,0.797380356712638,-1.64222371214406,-0.418924142585109
"professor and graduate student",1.83597715668579,-0.67204213899065,1.25940561407976,-1.25175650146459,-0.804225068435208
"master and servant",2.38680047497714,2.75895827339791,-3.19816576318984,0.230387882085555,-3.15448110206404
"close friends",-4.69780407710249,0.234406959556337,1.09189966548503,-0.86766378597318,-1.20079934115046
"casual acquaintances",0.498668571470835,4.90385521826876,2.61472245827801,0.384974096639578,0.685918790562116
"teammates in sports",-1.8485853584926,-1.28642520466905,0.766613689121639,-1.44018251948642,-0.934101332237365
"second cousins",-2.64000851622187,3.21840181896211,1.58046445979447,-0.0991952908438436,-0.0659860524330702
"grandparent and grandchild",-4.4302380965477,0.838269103843635,0.87122585944898,0.495260631549691,-1.2509056450008
"foster parent and foster child",-3.01729405836356,1.06210094350461,0.361572446830215,-0.671224857323145,-0.977512581600718
"godparent and godchild",-3.92810419224578,1.19959953150117,1.32267307828061,-0.658511773892936,-0.784582654342704
"step grandparent and step grandchild",-3.81178493408164,0.285817608714403,1.00706690831536,-1.14125789944656,-0.982070082110695
"ancestor and descendant",-2.88830994356325,3.26270175763587,2.24858163296317,-0.858439282600819,2.11637347593841
"man and his mistress",-4.16343079865223,0.634125481357935,-0.106570715732957,1.76986654534303,-2.77970370514752
"step siblings",-3.81248083220032,0.80446354028905,1.27798492013094,-0.847856373799211,-1.51824814747151
"distant relatives",-0.918959591814964,3.6881584050157,2.02436231457797,-0.0340308486469845,0.682408542422393
"twins",-3.28885095664939,1.27337282714459,1.27696110699651,-0.619239197922314,-1.39149967235241
"a person and their family friends",-2.73178036496464,2.05152913244153,1.58965840442143,-0.44771307315901,-0.598670058962747
"manager and staff",1.91630157933979,-2.00482230654434,1.06037835268182,0.040842201127573,-0.68427090943904
"union leader and union member",0.699559300388677,-1.21112830623523,1.24391486600605,-1.20736813212774,-1.1072089840263
"manager and assistant",2.34671842270743,-2.02926504741932,1.01925131028743,0.83481729231588,-1.42885578438892
"entrepreneur and investor",3.15080328175167,-0.404526777811425,1.12974927252405,3.39753728357212,0.528469577329946
"drug dealer and addict",1.62998563071664,0.187722055705582,1.64965683694777,3.62498069365205,0.771541520753607
"victim and witness",0.123922739139934,1.90389774906387,0.691980612923545,0.054068015475658,-1.33894988950826
"criminal and police officer",3.84007754700125,3.63560593742378,-3.41731147624407,-0.311926945054536,-1.52670816147128
"criminal and prosecutor",2.6841945273428,3.2446656622344,-1.34201779362801,-0.235300401471003,-0.0311837978430361
"customer and businessman",2.95909184563539,-0.605717036706353,-0.155013893377549,3.80442119036563,0.735777914639965
"representative and citizen",1.49154375027562,0.944307829198982,2.00401863823102,-1.48206384329551,2.06325009840571
"officer and soldier",1.75473464117981,-1.15795798570515,0.992857718588109,-1.9659548817468,-0.522355185392486
"religious followers",-2.86544189713093,0.116701073215011,0.887809154087243,-1.52744397372175,0.292544279555414
"reader and writer",1.43313650831459,2.3216783136082,2.38869110704511,1.73193947286162,2.73003195788605
"reviewer and writer",2.16547061502018,1.59845487870051,3.36630711511936,0.350761140248954,0.77297288390004
"sugar daddy and sugar baby",-1.38731576830916,-2.09907387314078,-0.0576776013345518,5.14489049599867,-1.31877746777999
"director and performer",0.989213911969202,-1.47994116973291,1.04764719155547,-1.25726858736858,-1.06281514335797
"psychologist and client",1.28736006219883,-2.06464880430387,1.5568041188466,1.17755333207713,-1.82838275640888
"judge and contestant",2.65188538751517,-0.552304185291089,1.09832096454993,1.25743141369496,-0.594910928660679
"man and god",-2.5709136328039,2.1718669673577,1.26871799753571,-0.708887668381177,1.69733493066041
"university student and administrator",1.89778099093736,-0.128943965673316,1.27298242698998,-1.45096885275052,-0.325481546969804
"student and dorm resident assistant",1.22121930065417,1.96815463298176,1.89181188621942,-0.770764057599427,0.188112526209463
"athletic trainer and trainee",1.61788034923365,-0.722276307562354,1.95492867292166,1.1826519674966,-1.26827749955364
"researcher and research subject",3.34697758028761,0.521009972924856,1.15143193039709,1.65332188627679,-1.64462681222384
"peers",-1.69459742717707,1.55695139383507,0.882870702420505,-0.438590880444916,-0.892742512217231
"classmates",-0.803810539698544,0.141897097219291,0.886656985399423,-0.940149548458013,-0.634747781957584
"bride and bridesmaid",-4.59848102658387,-0.189576408790043,0.538378713137975,-0.921089773253387,-1.27639723504598
"guest and host",2.67720007459828,0.644941218536427,0.396712827799842,-0.012487689752233,-0.938702240991531
"television host and guest",2.01748704843773,1.51702505460132,0.666479436430199,0.702811532001063,-0.211555730161853
"volunteer and organizer",2.08403558134593,-1.20531147329616,1.64725715173341,-1.13910405612375,-1.77277624063907
"bully and victim",2.32107352913134,4.50104514982494,-3.2829252188383,-0.439574698886286,-1.10144731917494
"a person and their social media follower",0.403867957861881,3.4162869429282,1.66375454431648,-0.289150081076395,0.983615941843611
"childhood friends",-4.44097914990136,0.412028246422384,1.31150113939546,-0.915345582625841,-0.955947937519069
"pen friends",-3.05908569761093,2.75636889787343,2.00253924003044,0.508877806300452,0.784325614941598
"friends with benefits",-2.58264168287593,0.767411456324879,0.31689941221267,2.04141170015674,-2.84124478523378
"life partners",-5.7855608790339,0.0296168985601094,0.502054254181042,0.661580017673419,-2.30087292876611
"soul mates",-5.8393159248543,0.0943458321320796,0.569939203130821,0.637927079376892,-2.25492729509041
"church members",-2.51832962465644,0.122467638052932,0.6869931931818,-1.74913046878834,0.328033775482079
"fans of the same sports team",-1.56406928798396,0.815053388582374,1.50340401551721,-1.4085218399295,0.5585880661342
"fans of opposing sports teams",1.64641596043652,5.09007743598736,0.0658740229467806,-0.219068649908422,1.97879255879102
"superior and subordinate",3.4133679390866,-1.66176771410839,1.04101520363884,0.4993980897324,-0.994294855911437
"a monarch and their minister",-1.0802800161377,-1.47294784966277,0.678713301553344,-1.77970268070396,-0.882441664418489
"cousins",-4.83120534882681,-0.562489922702291,-0.886525987943652,-0.515628054443171,0.796926582683924
"parent and infant",-3.84946959588673,-1.48865419054139,-1.61967255892449,-0.928233386501538,1.13395004155652
"step parent and step child",-2.85686752338199,-1.50871861301771,-2.46922141766902,0.0459214869752687,1.79636140373886
"bride and groom",-5.46103557180633,-1.79163523790352,-2.16810922867249,2.08190333765191,0.468325741521067
"man wife and man mistress",0.95117821655587,4.02422543406625,-2.07049551420503,-0.393475203636552,-1.35559244258556
"brother and sister",-4.95489395214957,-1.07747409865655,-2.59465496259675,0.0485737320306687,1.05064707141317
"close relatives",-4.62215766415595,-0.935194419194612,-1.65298271547731,0.684784719884133,0.734953599553545
"a person and their deceased spouse",-4.03139932369776,2.8956042210066,0.564533107644103,-0.347616837690213,1.98695773233791
"foreman and laborer",2.54728412989802,-2.8544835666146,0.17720378571464,-1.58035356072384,0.254465857102781
"owner and manager",2.71565367403307,-3.70796998194972,0.477160165300069,0.514322168390424,0.557432305021564
"chief and deputy",2.32448974742623,-2.54473350461042,1.13275230159722,-1.45079534708339,-0.908757295362921
"supervisor and subordinate",3.59243846887897,-2.02498231097355,-0.43583334020833,-1.28433370764244,-0.218515965495236
"boss and secretary",3.3896738087064,-2.83087628308513,0.00389060539623688,-0.081857818195632,0.425259004923836
"intern and employee",2.65433910656749,-2.42667004549946,0.326867532011175,-1.5892824144693,0.179262896390567
"lawyer and client",3.54389427410076,-3.63484639244218,-0.137515145455304,1.25514951490925,1.39262957341998
"judge and lawyer",2.74761681790259,-2.24218618096105,-1.09160562943697,-1.26822681201702,0.532692822124616
"victim and criminal",2.67104788820189,2.79000626959577,-1.30892997233029,0.529015618651072,-0.906972766188648
"criminal and hostage",2.77222541405697,3.93021981330327,-2.58417974896848,0.240599838312233,-1.9501467438301
"defendant and plaintiff",3.49768342325517,-0.454073075922108,-0.528552663045415,-0.472745380649576,-0.309731725141314
"police officer and offender",3.99987185918835,0.406344537608619,-3.20501261188901,-0.962485996168062,-0.993015964438206
"police officer and civilian",3.96041186449851,0.838718247453848,-2.90443133237508,-1.89257306432435,-0.561766669819538
"parole officer and parolee",4.01797950403653,0.69986443413952,-2.62146648602107,-0.953134678668539,-0.276267841886634
"consultant and client",3.91490324543114,-2.91280722412253,0.47692559266378,0.266100501782379,0.22775627397113
"chef and customer",3.81067962421725,-0.562635315299389,-0.269456976385805,1.24639899579354,1.4579793240063
"customer and server",4.17258387966688,-1.44731537263342,-2.04139430750278,1.1308009747369,0.241252969467383
"doctor and patient",2.8490197615187,-2.46929732305327,-0.585239946332629,0.107815159421455,1.01029656044644
"doctor and nurse",1.95028277668551,-2.91452319127885,0.098262748326873,-1.63387348827298,0.79754481774301
"patient and caretaker",1.85012878301116,-3.10555708423577,0.217227472101954,-0.0621271033937189,1.10765295477891
"driver and passenger",3.66244712766169,-0.13411933469996,0.711063013434264,1.84724995807665,0.541731135792985
"coach and athlete",1.97980657106696,-3.51240777515021,-0.12279409279103,-0.452975939350224,0.761244768051489
"team captain and team members",1.40927195816482,-2.95327519250344,0.107552497719841,-1.5697648841606,-0.00920777465127884
"club member and club president",2.63965221980964,-2.69283637360854,0.254195037412754,-1.46489808367199,0.0949801688659371
"politician and supporter",1.9955587773664,-2.17163806403178,0.154741424959774,-0.391281538752018,0.833766727827956
"leader and follower",1.98490465088855,-1.08780621897469,0.532408706167702,-2.59670067780268,0.957531823728015
"babysitter and infant",-0.080775290733285,-1.50441093093339,-0.488347128523948,-2.09020581068045,0.516321719091784
"religious leader and congregant",-0.230235721696259,-1.91873126221348,-1.15631834864691,-2.42435164328871,-0.121734022571222
"prostitute and customer",2.39481695370982,-0.951612262168056,-0.270468752979492,3.97317328273132,-0.774978194733265
"guide and tourist",3.92478263510825,-1.24983132608072,0.218593627131528,-0.973246843664037,-0.626938019143374
"athlete and referee",4.29498503357262,-0.734147716735963,-0.746866124931339,-0.853530023046515,-0.955841962002745
"slave and master",3.6190161949214,2.87998271071557,-3.00983704762511,-0.930304057890092,-0.589271304401988
"performer and audience",2.52594926791644,0.434280388593099,1.00949110031411,1.225644881569,2.6043351968986
"dealer and buyer",3.19412208095149,-1.95209805845814,0.501988394750725,2.74107847542205,0.365399621570963
"co workers",0.966746458197841,-2.78732504414095,0.169655962100517,-1.01642965166005,0.12611639715496
"sports rivals",2.37326745168324,3.58581383088962,-2.57075801183477,-0.504692307469469,-0.264231065312356
"romantic rivals",0.915447720009143,3.72228742521003,-1.90586919447932,-0.640117658498789,0.00588451348358518
"criminal and their accomplice",0.139788083854339,-0.920435980191431,1.41700938286204,1.50966533708793,-2.18871161314037
"diplomats",1.79525030239202,-1.92263251530313,-0.161486498517208,-1.08924297467694,0.909103681257867
"principal and teacher",3.1470617583979,-2.74187497630491,-0.489158892651633,-0.974531554847473,0.510353431208792
"professor and teaching assistant",2.70558691534521,-3.11656336363043,-0.0544350519149154,-0.641536562080337,0.759634143984669
"mentor and mentee",1.97818477828451,-2.46734396704739,0.078851549731538,-1.89135877751874,0.176747153871282
"roommates",-3.78835596221373,-0.887269894047499,-1.77751643046317,0.420861569613669,1.25652706898127
"sorority sisters",-4.97640058629525,-1.61366757060442,-1.22544704262299,-0.201431494841464,0.853213614312287
"fraternity brothers",-4.20443043187521,-1.82073611077158,-0.821064121118173,0.707271338817353,1.23972064193104
"groom and groomsman",-4.95307660655527,-1.50906742835341,-1.40211572864667,0.522383166151044,1.38970412273752
"predecessor and successor",2.45398910487435,2.24298681880096,1.76898898025262,-0.918186396182954,0.729938252482035
"landlord and tenant",2.88598035712834,-1.61264327699739,-1.27269961378018,2.01723387942711,1.13668272735365
"landlord and housekeeper",2.93516336362433,-2.46846448841183,1.00519374769654,1.52210450657945,0.990082916270999
"celebrity and fans",1.61651744801418,1.12075650273066,0.665894177657914,1.64098717520103,2.58170609499229
"celebrity and haters",2.47856171534496,5.35419831616009,0.532100413584988,-0.264988320936149,2.35689603713686
"native and tourist",3.61031820961471,-0.253164281287015,-0.613441862011679,-0.712414840791488,-0.651382235237612
"friends",-5.02890224878624,-1.43367500111194,-1.28448029833133,0.967772798864139,1.37178538474436
"facebook friends",-1.86667415441987,0.47687324812871,-0.364661282517021,-0.49548029614921,0.945915509033425
"political allies",0.841713041917782,-2.54762122419865,0.110957954363804,-0.954938221078487,1.53693499730488
"romantic lovers",-5.47146424886085,-1.25430309939248,-1.31151331297784,0.859794110846121,-0.154908524695034
"ex lovers",-0.628779535210043,3.40721514831269,-1.16473014604367,-0.918956114699157,0.314963537380316
"strangers",1.92356834128852,5.17849299956151,2.34408328789806,0.315161930731711,2.40289253943471
"neighbors",-1.11467089414436,0.623159704442099,-0.875852765802416,0.52798092708084,0.923038209594222
"aunt and niece/nephew",-3.20909626856411,-0.389080691025006,-0.0858568268008952,-0.296309471518493,1.86571266143418
"uncle and niece/nephew",-2.78115664604034,-0.66556703970125,-1.22710424723994,0.028450918704184,1.33834284618837
"frenemies",0.775142253371121,3.84342837738767,-1.65145335817146,-0.297339199467379,-0.48082820902419
"half siblings",-3.55468819765505,-0.675246875443821,-1.95866919817724,-0.360132764867811,1.61946887111258
"adoptive parents and adopted kids",-3.00366071401886,-0.970680294405034,-2.01781580478947,-0.514972989632566,1.30763136803107
"mother and infant",-3.83677029903019,-2.20302241471391,-1.65544704556872,-0.480176540914327,1.61426561431107
"alumni",0.785620158450083,3.53381779943601,1.81487216525725,-1.08326187374526,1.61939784876042
"confidants",-3.23318317395805,-1.73845352813705,-0.537695640024859,-0.269021451361922,0.940075451086912
"a person and their significant other",-5.43073329193967,-2.04223382530276,-1.59310855575806,1.91381063035815,0.670190607815669
"companions",-5.18725931964944,-1.75136609335928,-1.60910783723687,1.60455752458282,0.263491968047291
"playmates",-3.85079554856268,-0.361863848917699,-0.397086257469976,-0.435723355071524,0.189580833941034
"competitors in sports",2.90739173321526,1.99350346481611,0.553363049260962,-0.281067545703275,0.428826591590013
"a person and their crush",-1.48025210868091,1.99794964970623,0.251526849686011,0.630497049938912,0.913583961636968
"cohabitants",-3.67420686310235,-1.49196837685679,-1.63893668673924,1.52540489408222,0.917802324293455
"long distance lovers",-5.67663363364819,-0.373480074069444,-0.614586893226443,1.56696410209233,1.08361758291734
"brothers in arms",-4.27607207494416,-1.68781136716748,-0.164366470577982,-1.78763697224539,-0.637103762230083
